100	162
AndrewCuomo	1	AlGore	1
AndreaYates	2	AngelinaJolie	1
AlekWek	1	AndresDAlessandro	1
AmySmart	3	AdamAnt	2
AlLeiter	1	AlanBall	2
AbdullatifSener	3	AdrienBrody	2
AhmedChalabi	1	AhmadMasood	2
AndreasVinciguerra	1	AmyRedford	2
AlexanderLukashenko	1	AndresDAlessandro	1
AndresManuelLopezObrador	3	AlbertoGonzales	1
AmyYasbeck	2	AndyRoddick	1
AngeloReyes	1	AlexaVega	2
AmelieMauresmo	1	AdrienBrody	1
AgnesBruckner	2	AkikoMorigami	2
AndreaDeCruz	1	AbbasKiarostami	1
AndyRoddick	3	AdrianNastase	2
AngieMartinez	2	AmyBrenneman	2
AmrMoussa	1	AliKhamenei	1
AlexanderPayne	3	AlbertBrooks	3
AlexandreDespatie	2	AlekWek	1
AlexHolmes	1	AbdullahGul	2
AmandaBynes	1	AndreaYates	1
AmeliaVega	4	AgbaniDarego	3
AlessandroNesta	3	AlbertoRuizGallardon	1
AbdullahAhmadBadawi	1	AlLeiter	2
AndreBucher	2	1
AlfonsoCuaron	3	1
AbdelAzizAl-Hakim	2	1
AlfredSant	2	1
AnibalIbarra	3	1
AndresPastrana	3	3
AJCook	1	2
AlvaroNoboa	3	1
AndyGarcia	1	2
AndyRooney	1	2
AdisaiBodharamik	1	3
AmberFrey	1	1
AdamScott	3	3
AndyGriffith	2	1
AdrianAnnus	3	2
AndyDick	2	2
AlbertoRuizGallardon	2	3
AlexaVega	1	3
AliKhamenei	2	1
AlexanderDowner	1	1
AhmedAhmed	3	3
AlexCejka	2	1
AndrewBernard	2	3
AmyRedford	3	1
AbdulazizKamilov	2	3
AlbertoAcosta	2	1
AliFallahian	1	2
AleksanderKwasniewski	1	1
AlannaUbach	1	2
AngelinaJolie	2	2
AaronGuiel	2	1
AllySheedy	2	2
AlexSink	3	3
AdrianFernandez	3	1
AlfonsoPortillo	2	2
AlecosMarkides	1	1
AdelAl-Jubeir	1	2
AlfredoMoreno	2	1
AkmalTaher	2	1
AkikoMorigami	1	3
AbelPacheco	3	2
AnjumHussain	2	1
AlainDucasse	2	3
AlisonLohman	2	3
AliMohammedMaher	1	2
AllisonJanney	3	2
AllysonFelix	3	1
AdrienBrody	1	1
AbbasKiarostami	2	3
AlejandroToledo	2	3
AngelaMerkel	2	2
AndrewLuster	1	1
AbdoulayeWade	3	3
AdamAnt	2	3
AkbarHashemiRafsanjani	2	1
AliciaKeys	1	2
AlDavis	2	1
AishwaryaRai	2	1
AmyBrenneman	2	1
AndreaBocelli	2	1
AliciaSilverstone	3	2
AndrewWetzler	2	1
AnitaDeFrantz	3	1
AngelaBassett	2	3
AmandaPlumer	2	1
AmandaBeard	1	2
AlexPenelas	1	1
AlessandraCerna	2	1
AlbertoGonzales	3	1
AdrianaPerezNavarro	1	3
AhmedQureia	2	2
AlanDershowitz	1	2
AliciaWitt	1	1
AndreAgassi	2	1
AndrewFirestone	2	2
AlexKing	1	1
AndyLau	2	3
AaronTippin	4	3
AbdulMajeedShobokshi	2	2
AlbertBrooks	1	2
AlPacino	2	3
AngelLockward	2	1
AlexZanardi	2	2
AliAbbas	4	1
AlexandraPelosi	3	2
AlvaroSilvaCalderon	4	1
AngelaMascia-Frye	2	1
AlexCabrera	3	3
Abdullah	3	2
AdrianNastase	2	1
AlexisDennisoff	3	3
AndyWarhol	2	1
AlastairCampbell	1	2
AndrewFastow	2	2
AlysonHannigan	1	2
AdoorGopalakarishnan	2	3
AgbaniDarego	4	4
AkbarAlBaker	2	1
AmramMitzna	1	3
AaronEckhart	3	1
AdamSandler	2	2
AngieArzola	1	2
AidanQuinn	2	1
AndresDAlessandro	1	2
AhmadMasood	1	2
AlecBaldwin	3	1
AlvaroUribe	1	1
AhmetNecdetSezer	3	3
AlyWagner	2	3
AkhmedZakayev	3	2
AaronSorkin	1	1
AlfredodiStefano	1	1
AndyBenes	2	2
AldoParedes	3	2
AlbertoFujimori	1	3
AbbaEban	2	1
AlanBall	1	3
AbdullahGul	1	3
AdriannaZuzic	3	3
AlimzhanTokhtakhounov	1	3
AlejandroGonzalezInarritu	1	1
AlGore	2	2
AlSharpton	1	3
AbrahamFoxman	3	2
AmandaMarsh	1	1
AngelaLansbury	1	2
AmberTamblyn	2	1
AlanisMorissette	2	3
AlexFerguson	2	3
AlexisBledel	3	4
AdrianaLima	1	3
AlmaPowell	1	1
AbdulRahman	2	2
AlexandreHerchcovitch	2	3
AbidHamidMahmudAl-Tikriti	2	1
AndersEbbeson	1	2
AlexandreDaigle	1	2
AndrewCuomo	2	2
AndreaYates	1	1
AlekWek	3	3
AmySmart	1	2
AlLeiter	2	2
AbdullatifSener	3	3
AhmedChalabi	1	1
AndreasVinciguerra	1	2
AlexanderLukashenko	2	2
AndresManuelLopezObrador	1	3
AmyYasbeck	1	4
AngeloReyes	2	2
AmelieMauresmo	1	2
AgnesBruckner	4	1
AndreaDeCruz	1	2
AndyRoddick	3	4
AngieMartinez	3	3
AmrMoussa	2	2
AlexanderPayne	1	1
AlexandreDespatie	1	1
AlexHolmes	2	3
AmandaBynes	1	1
AmeliaVega	4	2
AlessandroNesta	1	3
AbdullahAhmadBadawi	2	1
AndreBucher	3	AmberFrey	1
AlfonsoCuaron	3	AmyRedford	3
AbdelAzizAl-Hakim	3	AngelLockward	1
AlfredSant	3	AndrewFirestone	2
AnibalIbarra	2	AliciaWitt	1
AndresPastrana	1	AngelaBassett	2
AJCook	1	AkbarAlBaker	2
AlvaroNoboa	3	AaronSorkin	3
AndyGarcia	1	AndrewFastow	1
AndyRooney	3	AllisonJanney	1
AdisaiBodharamik	3	AlexisBledel	1
AmberFrey	3	AlysonHannigan	2
AdamScott	1	AndreaBocelli	2
AndyGriffith	2	AndreaBocelli	1
AdrianAnnus	1	AaronTippin	2
AndyDick	1	AliciaSilverstone	1
AlbertoRuizGallardon	2	AlfredoMoreno	1
AlexaVega	2	AbdullatifSener	2
AliKhamenei	2	AndyGarcia	1
AlexanderDowner	2	AdrianaLima	3
AhmedAhmed	1	AndyRooney	2
AlexCejka	2	AndrewBernard	2
AndrewBernard	3	AlexKing	1
AmyRedford	3	AlbertoRuizGallardon	3
AbdulazizKamilov	1	AmyBrenneman	3
AlbertoAcosta	2	AaronTippin	2
AliFallahian	2	AliKhamenei	1
AleksanderKwasniewski	3	AmandaPlumer	2
AlannaUbach	2	AngieMartinez	3
AngelinaJolie	1	AlastairCampbell	3
AaronGuiel	1	AlvaroNoboa	2
AllySheedy	2	AhmedAhmed	1
AlexSink	2	AndyGriffith	1
AdrianFernandez	2	AlexanderDowner	2
AlfonsoPortillo	1	AndreaDeCruz	1
AlecosMarkides	2	AlekWek	2
AdelAl-Jubeir	2	AngelaMerkel	1
AlfredoMoreno	1	AlekWek	1
AkmalTaher	2	AmberFrey	3
AkikoMorigami	2	AhmadMasood	1
AbelPacheco	2	AleksanderKwasniewski	2
AnjumHussain	2	AndrewLuster	2
AlainDucasse	2	AlexandreDaigle	2
AlisonLohman	1	AlexHolmes	2
AliMohammedMaher	1	AngelaMerkel	1
AllisonJanney	1	AndrewFirestone	2
AllysonFelix	1	AndersEbbeson	2
AdrienBrody	2	AngieMartinez	2
AbbasKiarostami	2	AllysonFelix	3
AlejandroToledo	3	AbdulRahman	2
AngelaMerkel	1	AndyGarcia	2
AndrewLuster	2	AlvaroSilvaCalderon	1
AbdoulayeWade	1	AhmedChalabi	2
AdamAnt	3	AdrianaLima	3
AkbarHashemiRafsanjani	3	AndrewCuomo	1
AliciaKeys	2	AgbaniDarego	1
AlDavis	2	AlbertoGonzales	3
AishwaryaRai	3	AlfredSant	1
AmyBrenneman	2	AliKhamenei	2
AndreaBocelli	1	AlexKing	2
AliciaSilverstone	2	AkbarHashemiRafsanjani	2
AndrewWetzler	1	AndyRoddick	4
AnitaDeFrantz	1	AlbertoGonzales	2
AngelaBassett	2	AmySmart	2
AmandaPlumer	1	AmySmart	3
AmandaBeard	5	AngieMartinez	3
AlexPenelas	1	AndrewFastow	2
AlessandraCerna	2	AidanQuinn	1
AlbertoGonzales	1	AkhmedZakayev	1
AdrianaPerezNavarro	1	AlexandreHerchcovitch	3
AhmedQureia	1	AlexandraPelosi	3
AlanDershowitz	1	AliciaWitt	2
AliciaWitt	1	AkbarAlBaker	2
AndreAgassi	2	AlyWagner	3
AndrewFirestone	2	AlfredoMoreno	2
AlexKing	2	AlbertBrooks	2
AndyLau	3	AmeliaVega	4
AaronTippin	2	AbdelAzizAl-Hakim	3
AbdulMajeedShobokshi	3	AliciaSilverstone	4
AlbertBrooks	2	AngelinaJolie	1
AlPacino	2	AngelLockward	2
AngelLockward	3	AlexFerguson	2
AlexZanardi	2	AlanDershowitz	2
AliAbbas	3	AlbertBrooks	1
AlexandraPelosi	3	AdamSandler	3
AlvaroSilvaCalderon	2	AmandaPlumer	2
AngelaMascia-Frye	2	AlexFerguson	3
AlexCabrera	1	AlexSink	1
Abdullah	1	AlexanderLukashenko	1
AdrianNastase	3	AndyBenes	1
AlexisDennisoff	2	AhmedQureia	2
AndyWarhol	2	AlbertBrooks	3
AlastairCampbell	3	AlbertoAcosta	2
AndrewFastow	1	AliKhamenei	2
AlysonHannigan	1	AndyLau	2
AdoorGopalakarishnan	2	AnibalIbarra	3
AgbaniDarego	1	AndyRooney	2
AkbarAlBaker	2	AdrianFernandez	2
AmramMitzna	2	AlexisBledel	2
AaronEckhart	2	AlyWagner	3
AdamSandler	3	AlvaroSilvaCalderon	1
AngieArzola	1	AngelaLansbury	1
AidanQuinn	2	AlexandreDespatie	2
AndresDAlessandro	2	AdamAnt	2
AhmadMasood	2	AndrewWetzler	1
AlecBaldwin	2	AlekWek	1
AlvaroUribe	1	AngieArzola	2
AhmetNecdetSezer	2	AbbasKiarostami	2
AlyWagner	1	AdrienBrody	3
AkhmedZakayev	3	AnjumHussain	1
AaronSorkin	1	AliKhamenei	2
AlfredodiStefano	1	AdrianAnnus	3
AndyBenes	2	AldoParedes	3
AldoParedes	1	AkbarAlBaker	1
AlbertoFujimori	2	AmandaMarsh	2
AbbaEban	2	AngieArzola	2
AlanBall	2	AlexandreHerchcovitch	3
AbdullahGul	1	AlexanderLukashenko	1
AdriannaZuzic	3	AhmedAhmed	1
AlimzhanTokhtakhounov	1	AdrianNastase	1
AlejandroGonzalezInarritu	1	AnjumHussain	2
AlGore	2	AdriannaZuzic	1
AlSharpton	3	AmberTamblyn	2
AbrahamFoxman	1	AbdullahAhmadBadawi	2
AmandaMarsh	1	AmandaBeard	4
AngelaLansbury	1	AlexCejka	2
AmberTamblyn	2	AaronGuiel	1
AlanisMorissette	1	AmandaPlumer	2
AlexFerguson	2	AliMohammedMaher	1
AlexisBledel	2	AlexFerguson	1
AdrianaLima	2	AbdullahAhmadBadawi	1
AlmaPowell	1	AndrewFastow	2
AbdulRahman	3	AlDavis	2
AlexandreHerchcovitch	3	AliMohammedMaher	3
AbidHamidMahmudAl-Tikriti	3	AliKhamenei	2
AndersEbbeson	2	AndresManuelLopezObrador	3
AlexandreDaigle	2	AdamAnt	2
AndrewCuomo	2	AllysonFelix	1
AndreaYates	1	AkikoMorigami	1
AlekWek	1	AmandaBeard	3
AmySmart	2	AlDavis	2
AlLeiter	1	AlmaPowell	3
AbdullatifSener	3	AlmaPowell	1
AhmedChalabi	2	AndyRoddick	2
AndreasVinciguerra	2	AllisonJanney	3
AlexanderLukashenko	2	AbdullahGul	3
AndresManuelLopezObrador	1	AlisonLohman	2
AmyYasbeck	1	AndreasVinciguerra	2
AngeloReyes	1	AndreasVinciguerra	2
AmelieMauresmo	2	AlexandreDespatie	1
AgnesBruckner	1	AlastairCampbell	3
AndreaDeCruz	2	AlbertoFujimori	3
AndyRoddick	3	AlexanderLukashenko	2
AngieMartinez	3	AlyWagner	2
AmrMoussa	3	AndrewBernard	3
AlexanderPayne	1	AlfonsoPortillo	1
AlexandreDespatie	2	AlejandroGonzalezInarritu	3
AlexHolmes	1	AlPacino	1
AmandaBynes	2	AllySheedy	1
AmeliaVega	4	AndrewCuomo	2
AlessandroNesta	3	AndrewWetzler	1
AbdullahAhmadBadawi	2	AlyWagner	1
AndreBucher	1	3
AlfonsoCuaron	2	1
AbdelAzizAl-Hakim	2	2
AlfredSant	1	2
AnibalIbarra	2	3
AndresPastrana	3	1
AJCook	2	2
AlvaroNoboa	1	2
AndyGarcia	2	2
AndyRooney	3	3
AdisaiBodharamik	1	2
AmberFrey	3	1
AdamScott	3	1
AndyGriffith	2	2
AdrianAnnus	2	3
AndyDick	2	2
AlbertoRuizGallardon	1	1
AlexaVega	1	2
AliKhamenei	1	1
AlexanderDowner	4	2
AhmedAhmed	1	1
AlexCejka	2	3
AndrewBernard	3	4
AmyRedford	2	3
AbdulazizKamilov	2	1
AlbertoAcosta	2	2
AliFallahian	2	2
AleksanderKwasniewski	3	1
AlannaUbach	1	1
AngelinaJolie	2	1
AaronGuiel	1	1
AllySheedy	1	2
AlexSink	2	1
AdrianFernandez	2	2
AlfonsoPortillo	2	2
AlecosMarkides	3	1
AdelAl-Jubeir	2	3
AlfredoMoreno	3	3
AkmalTaher	1	2
AkikoMorigami	2	2
AbelPacheco	3	2
AnjumHussain	2	1
AlainDucasse	2	3
AlisonLohman	3	2
AliMohammedMaher	2	2
AllisonJanney	1	3
AllysonFelix	3	3
AdrienBrody	2	1
AbbasKiarostami	1	3
AlejandroToledo	2	2
AngelaMerkel	2	1
AndrewLuster	1	2
AbdoulayeWade	1	3
AdamAnt	3	1
AkbarHashemiRafsanjani	1	3
AliciaKeys	1	1
AlDavis	3	1
AishwaryaRai	3	1
AmyBrenneman	3	3
AndreaBocelli	2	2
AliciaSilverstone	3	1
AndrewWetzler	2	1
AnitaDeFrantz	2	2
AngelaBassett	2	3
AmandaPlumer	2	1
AmandaBeard	5	4
AlexPenelas	2	2
AlessandraCerna	1	2
AlbertoGonzales	3	1
AdrianaPerezNavarro	3	3
AhmedQureia	3	1
AlanDershowitz	3	2
AliciaWitt	1	2
AndreAgassi	2	2
AndrewFirestone	1	2
AlexKing	1	1
AndyLau	3	1
AaronTippin	2	2
AbdulMajeedShobokshi	1	3
AlbertBrooks	3	2
AlPacino	1	1
AngelLockward	1	1
AlexZanardi	2	1
AliAbbas	4	2
AlexandraPelosi	3	1
AlvaroSilvaCalderon	4	1
AngelaMascia-Frye	1	2
AlexCabrera	3	3
Abdullah	2	1
AdrianNastase	1	2
AlexisDennisoff	4	2
AndyWarhol	1	1
AlastairCampbell	3	2
AndrewFastow	2	1
AlysonHannigan	2	2
AdoorGopalakarishnan	2	2
AgbaniDarego	1	1
AkbarAlBaker	3	1
AmramMitzna	3	3
AaronEckhart	2	3
AdamSandler	2	1
AngieArzola	1	2
AidanQuinn	2	2
AndresDAlessandro	1	1
AhmadMasood	1	3
AlecBaldwin	3	3
AlvaroUribe	3	1
AhmetNecdetSezer	2	1
AlyWagner	3	2
AkhmedZakayev	2	2
AaronSorkin	1	1
AlfredodiStefano	3	2
AndyBenes	2	1
AldoParedes	1	2
AlbertoFujimori	2	2
AbbaEban	3	2
AlanBall	4	4
AbdullahGul	3	3
AdriannaZuzic	1	2
AlimzhanTokhtakhounov	3	3
AlejandroGonzalezInarritu	2	3
AlGore	1	2
AlSharpton	1	2
AbrahamFoxman	1	3
AmandaMarsh	1	1
AngelaLansbury	3	2
AmberTamblyn	2	1
AlanisMorissette	1	2
AlexFerguson	3	3
AlexisBledel	3	2
AdrianaLima	3	2
AlmaPowell	3	1
AbdulRahman	2	1
AlexandreHerchcovitch	2	3
AbidHamidMahmudAl-Tikriti	1	3
AndersEbbeson	2	2
AlexandreDaigle	2	2
AndrewCuomo	2	1
AndreaYates	1	2
AlekWek	1	3
AmySmart	2	2
AlLeiter	2	2
AbdullatifSener	2	2
AhmedChalabi	2	2
AndreasVinciguerra	2	2
AlexanderLukashenko	2	2
AndresManuelLopezObrador	3	1
AmyYasbeck	4	1
AngeloReyes	1	2
AmelieMauresmo	2	2
AgnesBruckner	3	4
AndreaDeCruz	1	2
AndyRoddick	3	2
AngieMartinez	2	3
AmrMoussa	3	1
AlexanderPayne	2	1
AlexandreDespatie	2	1
AlexHolmes	3	2
AmandaBynes	1	2
AmeliaVega	4	2
AlessandroNesta	3	1
AbdullahAhmadBadawi	2	1
AndreBucher	3	AliciaKeys	1
AlfonsoCuaron	1	AndyWarhol	2
AbdelAzizAl-Hakim	3	AnibalIbarra	3
AlfredSant	3	AndreasVinciguerra	2
AnibalIbarra	1	AbrahamFoxman	3
AndresPastrana	1	AlvaroUribe	1
AJCook	2	AlmaPowell	1
AlvaroNoboa	3	AndreAgassi	2
AndyGarcia	2	AaronEckhart	2
AndyRooney	1	AmandaBeard	4
AdisaiBodharamik	3	AlekWek	1
AmberFrey	2	AlfredoMoreno	3
AdamScott	2	AlimzhanTokhtakhounov	3
AndyGriffith	1	AbdelAzizAl-Hakim	1
AdrianAnnus	3	AliFallahian	2
AndyDick	1	AlejandroToledo	2
AlbertoRuizGallardon	1	AbbaEban	3
AlexaVega	1	AbdullahAhmadBadawi	2
AliKhamenei	2	AlexanderDowner	4
AlexanderDowner	2	AhmedQureia	2
AhmedAhmed	3	AlexandreDaigle	2
AlexCejka	1	AlastairCampbell	1
AndrewBernard	1	AbdullahAhmadBadawi	3
AmyRedford	3	AleksanderKwasniewski	1
AbdulazizKamilov	3	AlvaroSilvaCalderon	1
AlbertoAcosta	2	AlvaroSilvaCalderon	3
AliFallahian	2	AidanQuinn	1
AleksanderKwasniewski	2	AngelLockward	2
AlannaUbach	1	AkhmedZakayev	1
AngelinaJolie	1	AlexanderLukashenko	2
AaronGuiel	1	AndreaYates	2
AllySheedy	2	AmberFrey	3
AlexSink	3	AndreBucher	2
AdrianFernandez	3	AkhmedZakayev	3
AlfonsoPortillo	1	AngieMartinez	3
AlecosMarkides	2	AbbasKiarostami	2
AdelAl-Jubeir	1	AdrianFernandez	2
AlfredoMoreno	1	AmySmart	3
AkmalTaher	1	AlmaPowell	3
AkikoMorigami	2	AdamSandler	2
AbelPacheco	3	AliFallahian	1
AnjumHussain	1	AlekWek	2
AlainDucasse	1	AndrewFastow	1
AlisonLohman	2	AlPacino	3
AliMohammedMaher	3	AlysonHannigan	1
AllisonJanney	3	AkmalTaher	2
AllysonFelix	2	AdrianaPerezNavarro	1
AdrienBrody	1	AgnesBruckner	2
AbbasKiarostami	2	AngelaBassett	2
AlejandroToledo	2	AliAbbas	3
AngelaMerkel	1	AlexisBledel	3
AndrewLuster	2	AdrienBrody	2
AbdoulayeWade	3	AndresDAlessandro	2
AdamAnt	3	AlainDucasse	2
AkbarHashemiRafsanjani	1	AmyRedford	3
AliciaKeys	2	AndrewBernard	5
AlDavis	3	AlLeiter	2
AishwaryaRai	2	AlexHolmes	1
AmyBrenneman	3	AndreasVinciguerra	2
AndreaBocelli	3	AndrewWetzler	1
AliciaSilverstone	4	AbdullatifSener	3
AndrewWetzler	1	AleksanderKwasniewski	2
AnitaDeFrantz	1	AngeloReyes	4
AngelaBassett	1	AndresManuelLopezObrador	2
AmandaPlumer	1	AlecBaldwin	2
AmandaBeard	2	AdoorGopalakarishnan	1
AlexPenelas	1	AndreaBocelli	1
AlessandraCerna	1	AliciaWitt	2
AlbertoGonzales	1	AidanQuinn	2
AdrianaPerezNavarro	3	AkikoMorigami	2
AhmedQureia	2	AdrianaPerezNavarro	3
AlanDershowitz	3	AliciaKeys	2
AliciaWitt	2	AaronSorkin	3
AndreAgassi	1	AdrianNastase	1
AndrewFirestone	2	AlastairCampbell	2
AlexKing	1	AdrianFernandez	1
AndyLau	3	AlexanderPayne	1
AaronTippin	2	AkikoMorigami	3
AbdulMajeedShobokshi	3	AndyLau	1
AlbertBrooks	3	AlexKing	2
AlPacino	2	AlexSink	3
AngelLockward	2	AbidHamidMahmudAl-Tikriti	1
AlexZanardi	1	AaronEckhart	3
AliAbbas	2	AndreaYates	1
AlexandraPelosi	3	AmandaPlumer	2
AlvaroSilvaCalderon	1	AndrewBernard	5
AngelaMascia-Frye	1	AliAbbas	2
AlexCabrera	1	AkbarHashemiRafsanjani	1
Abdullah	1	AhmedAhmed	3
AdrianNastase	1	AkikoMorigami	1
AlexisDennisoff	4	AlainDucasse	2
AndyWarhol	1	AndreAgassi	1
AlastairCampbell	1	AkbarHashemiRafsanjani	1
AndrewFastow	2	AdoorGopalakarishnan	1
AlysonHannigan	2	AndresDAlessandro	1
AdoorGopalakarishnan	3	AlbertoGonzales	2
AgbaniDarego	1	AbbaEban	1
AkbarAlBaker	1	AliciaWitt	1
AmramMitzna	2	AdelAl-Jubeir	2
AaronEckhart	4	AndresManuelLopezObrador	2
AdamSandler	2	AlexKing	2
AngieArzola	2	AbdelAzizAl-Hakim	2
AidanQuinn	1	AbrahamFoxman	1
AndresDAlessandro	1	AdrianNastase	2
AhmadMasood	2	AlanDershowitz	2
AlecBaldwin	3	AliciaKeys	1
AlvaroUribe	3	AngelaMascia-Frye	2
AhmetNecdetSezer	2	AbdulRahman	1
AlyWagner	1	AlDavis	2
AkhmedZakayev	1	AllisonJanney	2
AaronSorkin	1	AlessandroNesta	2
AlfredodiStefano	3	AmandaBeard	2
AndyBenes	2	AmberTamblyn	1
AldoParedes	3	AmySmart	1
AlbertoFujimori	3	AdrianNastase	2
AbbaEban	1	AdrianAnnus	1
AlanBall	3	AndreaDeCruz	1
AbdullahGul	2	AliciaSilverstone	1
AdriannaZuzic	3	AlbertoRuizGallardon	2
AlimzhanTokhtakhounov	3	AaronSorkin	3
AlejandroGonzalezInarritu	1	AndyLau	2
AlGore	1	AdisaiBodharamik	3
AlSharpton	3	AishwaryaRai	3
AbrahamFoxman	2	AmySmart	2
AmandaMarsh	2	AgbaniDarego	1
AngelaLansbury	2	AlexPenelas	1
AmberTamblyn	1	AbidHamidMahmudAl-Tikriti	2
AlanisMorissette	3	AlexisDennisoff	4
AlexFerguson	1	AnitaDeFrantz	2
AlexisBledel	4	AlessandroNesta	1
AdrianaLima	1	AlfonsoPortillo	1
AlmaPowell	3	AhmedQureia	2
AbdulRahman	3	AlbertoRuizGallardon	2
AlexandreHerchcovitch	3	AhmetNecdetSezer	3
AbidHamidMahmudAl-Tikriti	3	AdisaiBodharamik	2
AndersEbbeson	2	AlyWagner	2
AlexandreDaigle	1	AlPacino	2
AndrewCuomo	2	AllisonJanney	2
AndreaYates	2	AlvaroNoboa	3
AlekWek	1	AngelaBassett	2
AmySmart	2	AaronEckhart	3
AlLeiter	1	AndreaDeCruz	1
AbdullatifSener	2	AbbaEban	3
AhmedChalabi	1	AmyRedford	1
AndreasVinciguerra	2	AndresDAlessandro	1
AlexanderLukashenko	2	AlexandreDespatie	1
AndresManuelLopezObrador	1	AlexPenelas	3
AmyYasbeck	1	AidanQuinn	2
AngeloReyes	2	AliFallahian	1
AmelieMauresmo	1	AmyRedford	1
AgnesBruckner	1	AnibalIbarra	1
AndreaDeCruz	2	AmyYasbeck	1
AndyRoddick	3	AndreasVinciguerra	2
AngieMartinez	3	AlmaPowell	2
AmrMoussa	3	AlGore	1
AlexanderPayne	3	AngeloReyes	4
AlexandreDespatie	1	AlbertoFujimori	2
AlexHolmes	1	AlDavis	1
AmandaBynes	2	AndreaDeCruz	1
AmeliaVega	4	AkbarAlBaker	2
AlessandroNesta	3	AmandaMarsh	1
AbdullahAhmadBadawi	2	AmandaBynes	1
AndreBucher	3	2
AlfonsoCuaron	3	2
AbdelAzizAl-Hakim	3	2
AlfredSant	2	3
AnibalIbarra	1	2
AndresPastrana	2	3
AJCook	2	2
AlvaroNoboa	2	2
AndyGarcia	1	1
AndyRooney	1	1
AdisaiBodharamik	2	2
AmberFrey	3	2
AdamScott	1	2
AndyGriffith	1	1
AdrianAnnus	3	1
AndyDick	1	2
AlbertoRuizGallardon	2	1
AlexaVega	2	1
AliKhamenei	1	2
AlexanderDowner	4	2
AhmedAhmed	2	1
AlexCejka	1	1
AndrewBernard	2	1
AmyRedford	2	3
AbdulazizKamilov	1	3
AlbertoAcosta	2	1
AliFallahian	2	2
AleksanderKwasniewski	1	3
AlannaUbach	1	2
AngelinaJolie	2	2
AaronGuiel	1	2
AllySheedy	1	1
AlexSink	3	1
AdrianFernandez	3	2
AlfonsoPortillo	1	1
AlecosMarkides	3	1
AdelAl-Jubeir	3	1
AlfredoMoreno	1	2
AkmalTaher	2	2
AkikoMorigami	3	2
AbelPacheco	1	1
AnjumHussain	2	2
AlainDucasse	3	3
AlisonLohman	2	1
AliMohammedMaher	2	1
AllisonJanney	1	2
AllysonFelix	1	2
AdrienBrody	2	2
AbbasKiarostami	3	3
AlejandroToledo	2	2
AngelaMerkel	1	2
AndrewLuster	1	1
AbdoulayeWade	2	1
AdamAnt	3	2
AkbarHashemiRafsanjani	4	1
AliciaKeys	1	1
AlDavis	1	2
AishwaryaRai	2	3
AmyBrenneman	1	1
AndreaBocelli	2	2
AliciaSilverstone	3	3
AndrewWetzler	2	1
AnitaDeFrantz	2	3
AngelaBassett	2	1
AmandaPlumer	2	2
AmandaBeard	3	3
AlexPenelas	2	1
AlessandraCerna	2	2
AlbertoGonzales	1	1
AdrianaPerezNavarro	1	3
AhmedQureia	3	2
AlanDershowitz	3	2
AliciaWitt	1	2
AndreAgassi	1	2
AndrewFirestone	1	1
AlexKing	2	1
AndyLau	3	2
AaronTippin	3	2
AbdulMajeedShobokshi	2	2
AlbertBrooks	2	2
AlPacino	3	2
AngelLockward	1	1
AlexZanardi	2	2
AliAbbas	3	4
AlexandraPelosi	1	1
AlvaroSilvaCalderon	2	4
AngelaMascia-Frye	2	1
AlexCabrera	3	1
Abdullah	3	3
AdrianNastase	3	1
AlexisDennisoff	3	2
AndyWarhol	1	2
AlastairCampbell	3	1
AndrewFastow	2	1
AlysonHannigan	1	1
AdoorGopalakarishnan	1	2
AgbaniDarego	4	4
AkbarAlBaker	1	3
AmramMitzna	3	1
AaronEckhart	1	1
AdamSandler	3	3
AngieArzola	2	2
AidanQuinn	1	2
AndresDAlessandro	2	2
AhmadMasood	3	3
AlecBaldwin	2	2
AlvaroUribe	1	3
AhmetNecdetSezer	1	2
AlyWagner	3	3
AkhmedZakayev	3	1
AaronSorkin	3	2
AlfredodiStefano	1	2
AndyBenes	2	2
AldoParedes	3	1
AlbertoFujimori	1	2
AbbaEban	3	3
AlanBall	3	4
AbdullahGul	2	1
AdriannaZuzic	2	2
AlimzhanTokhtakhounov	1	3
AlejandroGonzalezInarritu	2	1
AlGore	1	1
AlSharpton	2	2
AbrahamFoxman	3	1
AmandaMarsh	2	3
AngelaLansbury	3	1
AmberTamblyn	2	2
AlanisMorissette	1	2
AlexFerguson	3	1
AlexisBledel	4	2
AdrianaLima	1	2
AlmaPowell	2	1
AbdulRahman	3	2
AlexandreHerchcovitch	1	3
AbidHamidMahmudAl-Tikriti	1	3
AndersEbbeson	1	1
AlexandreDaigle	2	2
AndrewCuomo	1	2
AndreaYates	2	2
AlekWek	1	1
AmySmart	2	3
AlLeiter	1	2
AbdullatifSener	3	3
AhmedChalabi	2	1
AndreasVinciguerra	1	1
AlexanderLukashenko	2	1
AndresManuelLopezObrador	2	3
AmyYasbeck	4	4
AngeloReyes	4	3
AmelieMauresmo	1	2
AgnesBruckner	4	2
AndreaDeCruz	2	2
AndyRoddick	1	1
AngieMartinez	1	3
AmrMoussa	2	1
AlexanderPayne	3	1
AlexandreDespatie	2	1
AlexHolmes	2	1
AmandaBynes	2	1
AmeliaVega	3	4
AlessandroNesta	1	1
AbdullahAhmadBadawi	2	2
AndreBucher	3	AmyRedford	3
AlfonsoCuaron	3	AdrianaPerezNavarro	3
AbdelAzizAl-Hakim	3	AngelaMascia-Frye	1
AlfredSant	3	AlbertoGonzales	1
